A0,A2,A4,A5
35955,交通行政许可申请许可决定书,"南通富源化工有限责任公司:你(单位)于2021-07-21 15:22:37向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-22 08:40:00至2021-07-23 16:50:00时间内作业。",如东县交通运输局
35956,交通行政许可申请许可决定书,"江苏中燃油品储运有限公司:你(单位)于2021-07-22 08:18:42向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 11:00:00至2021-07-23 12:00:00时间内作业。",靖江市交通运输局
35957,交通行政许可申请许可决定书,"无锡市锡山交通石化有限公司:你(单位)于2021-07-22 15:47:34向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 06:29:00至2021-07-24 09:50:00时间内作业。",无锡市惠山区交通运输局
35952,交通行政许可申请许可决定书,"南京港龙潭集装箱有限公司:你(单位)于2021-07-22 09:16:37向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 19:00:00至2021-07-25 11:00:00时间内作业。",南京市交通运输局
35953,交通行政许可申请许可决定书,"南京扬子物流有限责任公司:你(单位)于2021-07-22 10:02:19向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 11:00:00至2021-07-25 23:59:00时间内作业。",南京市交通运输局
35954,交通行政许可申请许可决定书,"南通市远邦石油有限公司:你(单位)于2021-07-22 14:29:14向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 21:45:00至2021-07-23 23:50:00时间内作业。",如皋市港口局
35733,关于车辆许可决定书,道路运输车辆道运证配发,常州市交通运输局
35512,关于车辆许可决定书,道路运输车辆道运证配发,沭阳县交通运输局
35513,关于业户许可决定书,道路业户经营许可新增,江阴市交通运输局
35514,关于车辆许可决定书,道路运输车辆道运证配发,惠山区运输管理处
35505,交通行政许可申请许可决定书,"南京港龙潭集装箱有限公司:你(单位)于2021-07-22 14:28:10向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 19:00:00至2021-07-23 23:00:00时间内作业。",南京市交通运输局
35510,关于车辆许可决定书,道路运输车辆道运证配发,睢宁县交通运输管理所
35511,关于车辆许可决定书,道路运输车辆道运证配发,沭阳县交通运输局
35515,交通行政许可申请许可决定书,"南通市远邦石油有限公司:你(单位)于2021-07-22 14:32:31向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 00:05:00至2021-07-24 02:10:00时间内作业。",如皋市港口局
35519,交通行政许可申请许可决定书,"中国石化集团金陵石油化工有限责任公司:你(单位)于2021-07-22 09:55:30向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 19:00:00至2021-07-23 23:00:00时间内作业。",南京市交通运输局
35520,交通行政许可申请许可决定书,"张家港保税港区港务有限公司:你(单位)于2021-07-22 15:17:37向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 00:00:00至2021-07-27 00:00:00时间内作业。",苏州市交通运输局
35521,交通行政许可申请许可决定书,"南通久泰化工有限公司:你(单位)于2021-07-22 16:58:04向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 18:35:27至2021-07-24 10:16:08时间内作业。",海安县交通运输局
35516,交通行政许可申请许可决定书,"中国石化集团金陵石油化工有限责任公司:你(单位)于2021-07-22 09:58:16向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 19:00:00至2021-07-23 23:00:00时间内作业。",南京市交通运输局
35517,交通行政许可申请许可决定书,"南京港龙潭集装箱有限公司:你(单位)于2021-07-22 09:35:41向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 19:00:00至2021-07-25 11:00:00时间内作业。",南京市交通运输局
35518,交通行政许可申请许可决定书,"张家港保税港区港务有限公司:你(单位)于2021-07-22 15:09:27向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 18:00:00至2021-07-25 18:00:00时间内作业。",苏州市交通运输局
35504,交通行政许可申请许可决定书,"江苏省物资集团镇江储运开发有限公司:你(单位)于2021-07-22 09:25:02向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 10:30:00至2021-07-25 11:40:00时间内作业。",镇江市交通运输局
35494,关于车辆许可决定书,道路运输车辆道运证配发,涟水县交通运输局
35495,关于车辆许可决定书,道路运输车辆道运证配发,涟水县交通运输局
35496,关于车辆许可决定书,道路运输车辆道运证配发,南京市浦口区运输运政稽查管理所
35453,关于车辆许可决定书,道路运输车辆道运证配发,泰州市交通运输局
35454,关于车辆许可决定书,道路运输车辆道运证配发,泰州市交通运输局
35493,关于车辆许可决定书,道路运输车辆道运证配发,惠山区运输管理处
35497,关于车辆许可决定书,道路运输车辆道运证配发,惠山区运输管理处
35501,交通行政许可申请许可决定书,"中国石化集团金陵石油化工有限责任公司:你(单位)于2021-07-22 10:15:20向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 00:00:00至2021-07-26 23:00:00时间内作业。",南京市交通运输局
35502,交通行政许可申请许可决定书,"南京港龙潭集装箱有限公司:你(单位)于2021-07-22 14:15:34向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 17:00:00至2021-07-24 18:00:00时间内作业。",南京市交通运输局
35503,交通行政许可申请许可决定书,"中国石化集团金陵石油化工有限责任公司:你(单位)于2021-07-22 09:38:19向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 10:00:00至2021-07-24 11:00:00时间内作业。",南京市交通运输局
35498,交通行政许可申请许可决定书,"江阴阿尔法石油化工码头有限公司:你(单位)于2021-07-22 13:22:13向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 14:00:00至2021-07-23 20:00:00时间内作业。",江阴市口岸办
35499,交通行政许可申请许可决定书,"连云港新东方集装箱码头有限公司:你(单位)于2021-07-22 11:36:30向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 00:00:00至2021-07-25 00:00:00时间内作业。",连云港市港口局
35500,交通行政许可申请许可决定书,"张家港保税港区港务有限公司:你(单位)于2021-07-22 15:19:13向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 00:00:00至2021-07-27 00:00:00时间内作业。",苏州市交通运输局
35723,关于车辆许可决定书,道路运输车辆道运证配发,江阴市交通运输局
35724,关于业户许可决定书,道路业户经营许可新增,句容市运输管理处
35725,关于车辆许可决定书,道路运输车辆道运证配发,南京市栖霞区交通运输综合管理所
35720,交通行政许可申请许可决定书,"中国石油天然气股份有限公司江苏盐城射阳销售分公司:你(单位)于2021-07-21 21:16:10向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 18:45:00至2021-07-23 19:30:00时间内作业。",射阳县交通运输局
35721,交通行政许可申请许可决定书,"中国石化集团金陵石油化工有限责任公司:你(单位)于2021-07-22 10:03:51向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 17:35:35至2021-07-24 17:24:46时间内作业。",南京市交通运输局
35722,交通行政许可申请许可决定书,"中国石化集团金陵石油化工有限责任公司:你(单位)于2021-07-22 09:57:20向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 19:00:00至2021-07-23 23:00:00时间内作业。",南京市交通运输局
35726,关于车辆许可决定书,道路运输车辆道运证配发,南京市栖霞区交通运输综合管理所
35730,关于车辆许可决定书,道路运输车辆道运证配发,南京市浦口区运输运政稽查管理所
35731,关于车辆许可决定书,道路运输车辆道运证配发,常州市武进区交通运输局
35732,关于车辆许可决定书,道路运输车辆道运证配发,南京市江宁区运输管理所
35727,关于车辆许可决定书,道路运输车辆道运证配发,南京市栖霞区交通运输综合管理所
35728,关于业户许可决定书,道路业户经营许可新增,江阴市交通运输局
35729,关于业户许可决定书,道路业户经营许可新增,常州市武进区交通运输局
35719,交通行政许可申请许可决定书,"中国石化集团金陵石油化工有限责任公司:你(单位)于2021-07-22 10:31:38向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 11:00:00至2021-07-23 21:00:00时间内作业。",南京市交通运输局
35528,关于车辆许可决定书,道路运输车辆道运证配发,惠山区运输管理处
35529,关于车辆许可决定书,道路运输车辆道运证配发,常州市武进区交通运输局
35711,关于业户许可决定书,道路业户经营许可新增,溧阳市交通运输局
35523,关于车辆许可决定书,道路运输车辆道运证配发,涟水县交通运输局
35524,关于车辆许可决定书,道路运输车辆道运证配发,常州市金坛区交通运输局
35527,关于车辆许可决定书,道路运输车辆道运证配发,惠山区运输管理处
35712,交通行政许可申请许可决定书,"无锡博尔日化工有限公司:你(单位)于2021-07-22 15:42:16向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 08:00:00至2021-07-25 17:00:00时间内作业。",无锡市锡山区交通运输局
35716,交通行政许可申请许可决定书,"南通焯晟石油化工有限公司:你(单位)于2021-07-22 15:35:56向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 17:00:00至2021-07-23 20:00:00时间内作业。",如皋市港口局
35717,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 16:28:23向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-27 00:00:00至2021-07-28 00:00:00时间内作业。",连云港市港口局
35718,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-21 17:03:14向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-25 10:00:00至2021-07-26 00:00:00时间内作业。",连云港市港口局
35713,交通行政许可申请许可决定书,"南通阳鸿石化储运有限公司:你(单位)于2021-07-22 09:07:01向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 17:00:00至2021-07-25 00:00:00时间内作业。",如皋市港口局
35714,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 16:22:06向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-27 18:00:00至2021-07-28 22:00:00时间内作业。",连云港市港口局
35715,交通行政许可申请许可决定书,"常熟宏川石化仓储有限公司:你(单位)于2021-07-22 10:16:23向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 20:00:00至2021-07-24 08:00:00时间内作业。",常熟市交通运输局
35984,交通行政许可申请许可决定书,"太仓阳鸿石化有限公司:你(单位)于2021-07-22 09:29:46向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 11:00:00至2021-07-23 19:00:00时间内作业。",太仓市交通运输局
36410,关于车辆许可决定书,道路运输车辆道运证配发,南京市栖霞区交通运输综合管理所
36411,关于车辆许可决定书,道路运输车辆道运证配发,南京市栖霞区交通运输综合管理所
36424,关于车辆许可决定书,道路运输车辆道运证配发,南京市栖霞区交通运输综合管理所
36408,关于车辆许可决定书,道路运输车辆道运证配发,江阴市交通运输局
36405,关于车辆许可决定书,预约出租客运,江阴市交通运输局
36406,关于车辆许可决定书,道路运输车辆道运证配发,江阴市交通运输局
36407,关于车辆许可决定书,道路运输车辆道运证配发,江阴市交通运输局
36442,建筑垃圾弃置场地设置审批,徐州市中医院新院工程（沟棠路以西、湘江路以北）,徐州市城市管理局
36447,准予易地建设防空地下室行政许可决定,丰县经济开发区综合快递分拨中心项目,丰县行政审批局
36457,关于车辆许可决定书,道路运输车辆道运证配发,南京市江宁区运输管理所
36441,市政设施建设类（城市道路、城市桥梁）审批,镜泊西路、昆仑大道掀井盖穿光缆,徐州市城市管理局
36425,交通行政许可申请许可决定书,"南京港龙潭集装箱有限公司:你(单位)于2021-07-22 14:26:20向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 19:00:00至2021-07-23 23:00:00时间内作业。",南京市交通运输局
36426,交通行政许可申请许可决定书,"连云港新海湾码头有限公司:你(单位)于2021-07-22 09:10:51向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-22 18:00:00至2021-07-24 08:00:00时间内作业。",连云港市港口局
36440,关于东海县云栾图书店的设立许可,图书、期刊零售,东海县新闻出版局
36386,交通行政许可申请许可决定书,"江阴华西化工码头有限公司:你(单位)于2021-07-22 09:14:21向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 12:00:00至2021-07-23 17:00:00时间内作业。",江阴市口岸办
36387,交通行政许可申请许可决定书,"镇江市港龙石化港务有限责任公司:你(单位)于2021-07-22 09:47:54向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 12:40:00至2021-07-23 14:00:00时间内作业。",镇江市交通运输局
36388,交通行政许可申请许可决定书,"张家港孚宝仓储有限公司:你(单位)于2021-07-22 15:18:35向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 16:40:00至2021-07-25 10:00:00时间内作业。",苏州市交通运输局
36385,交通行政许可申请许可决定书,"中国石化集团金陵石油化工有限责任公司:你(单位)于2021-07-22 08:32:21向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 16:00:00至2021-07-25 07:00:00时间内作业。",南京市交通运输局
36382,关于车辆许可决定书,更新,南京市六合区运输管理所
36383,关于车辆许可决定书,更新,南京市六合区运输管理所
36384,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-21 17:04:39向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-25 11:26:46至2021-07-26 17:00:00时间内作业。",连云港市港口局
36402,关于车辆许可决定书,预约网络出租车,江阴市交通运输局
36403,关于车辆许可决定书,预约网络出租车,江阴市交通运输局
36404,关于车辆许可决定书,道路运输车辆道运证配发,江阴市交通运输局
36401,关于车辆许可决定书,预约网络出租车,江阴市交通运输局
36389,交通行政许可申请许可决定书,"张家港保税港区港务有限公司:你(单位)于2021-07-22 15:07:37向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 18:00:00至2021-07-25 18:00:00时间内作业。",苏州市交通运输局
36390,交通行政许可申请许可决定书,"张家港保税港区港务有限公司:你(单位)于2021-07-22 15:05:33向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 18:00:00至2021-07-25 18:00:00时间内作业。",苏州市交通运输局
36400,关于车辆许可决定书,道路运输车辆道运证配发,沭阳县交通运输局
36636,关于车辆许可决定书,道路运输车辆道运证配发,沭阳县交通运输局
36637,关于车辆许可决定书,道路运输车辆道运证配发,沭阳县交通运输局
36649,交通行政许可申请许可决定书,"张家港保税港区港务有限公司:你(单位)于2021-07-22 10:25:26向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 11:00:00至2021-07-28 13:57:56时间内作业。",苏州市交通运输局
36635,关于车辆许可决定书,道路运输车辆道运证配发,沭阳县交通运输局
36632,关于车辆许可决定书,道路运输车辆道运证配发,惠山区运输管理处
36633,关于车辆许可决定书,道路运输车辆道运证配发,惠山区运输管理处
36634,关于业户许可决定书,道路业户经营许可新增,江阴市交通运输局
36656,关于车辆许可决定书,道路运输车辆道运证配发,南京市栖霞区交通运输综合管理所
36657,关于车辆许可决定书,道路运输车辆道运证配发,苏州市吴中区交通运输局
36658,关于车辆许可决定书,道路运输车辆道运证配发,南京市浦口区运输运政稽查管理所
36653,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-22 16:33:45向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-27 00:00:00至2021-07-28 00:00:00时间内作业。",连云港市港口局
36650,交通行政许可申请许可决定书,"南通阳鸿石化储运有限公司:你(单位)于2021-07-21 21:30:38向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-22 22:00:00至2021-07-24 00:00:00时间内作业。",如皋市港口局
36651,交通行政许可申请许可决定书,"南京福邦特东方化工有限公司:你(单位)于2021-07-22 12:12:20向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 15:00:00至2021-07-26 12:00:00时间内作业。",南京市交通运输局
36652,交通行政许可申请许可决定书,"扬子石化-巴斯夫有限责任公司:你(单位)于2021-07-22 10:38:33向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 10:40:00至2021-07-26 00:00:00时间内作业。",南京市交通运输局
36620,交通行政许可申请许可决定书,"连云港新荣泰码头有限公司:你(单位)于2021-07-22 11:34:43向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-24 12:00:00至2021-07-31 20:00:00时间内作业。",连云港市港口局
36621,交通行政许可申请许可决定书,"连云港新荣泰码头有限公司:你(单位)于2021-07-22 13:43:03向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 14:00:00至2021-07-28 20:00:00时间内作业。",连云港市港口局
36622,交通行政许可申请许可决定书,"太仓阳鸿石化有限公司:你(单位)于2021-07-22 09:15:26向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-23 18:00:00至2021-07-24 18:00:00时间内作业。",太仓市交通运输局
36462,准予许可决定书,"苏市水务许可〔2021〕230号

关于准予相城区黄埭镇三岛、文体及河滨
景观带湿地修复（水土保持治理）工程涉
西塘河黄埭塘建设方案的行政许可决定

苏州市相城区黄埭镇人民政府：
你单位提出关于黄埭镇三岛、文体及河滨景观带湿地修复（水土保持治理）工程涉河建设方案的申请，本局已于2021年7月14日受理（苏市水务申〔2021〕第230号）。经审查，符合法定条件、标准，根据《中华人民共和国行政许可法》第三十八条、《中华人民共和国防洪法》第二十七条、《江苏省河道管理条例》第三十三条的规定，作出行政许可决定如下：
一、同意你单位上报的涉河建设方案，具体内容详见附件。
二、你单位应当严格按照方案施工，工程开工前应当到苏州市水利工程管理处、相城区水务局分别办理涉西塘河、黄埭塘施工方案备案，通知苏州市水利工程管理处、相城区水务局参与施工放样，对项目位置和界限确认后，方可开工建设。
三、工程施工过程中，严禁向河道内倾倒泥浆、泥土碎渣等施工垃圾。如因工程施工对水利设施造成损坏的，建设单位应当不低于原设计标准修复或者重建，并承担修复或者重建费用。拟建工程的日常监督管理由苏州市水利工程管理处、相城区水务局分别负责。如遇防汛等问题，应当服从防汛指挥机构的统一指挥。
四、工程完工后，建设单位应委托有资质的测量单位对工程位置、界限和占用岸线范围等进行复测，复测资料分别报苏州市水利工程管理处、相城区水务局。涉河部分完工专项验收由苏州市水利工程管理处、相城区水务局组织。
五、本工程设施河道堤防工程占用补偿费的缴纳，具体按照《苏州市河道堤防工程占用补偿费暂行办法》执行。
六、工程建设过程中涉河建设方案有较大变更的，你单位应当按规定重新办理许可手续。
七、本决定仅为涉河建设方案的许可，该项目如涉及其他管理部门，请按照有关规定办理相关手续。

苏州市水务局
2021年7月22日



抄送：相城区水务局，苏州市水利工程管理处、水政监察支队
苏州市水务局                          2021年7月22日印发",苏州市水务局
36458,准予许可决定书,苏州建设（集团）有限责任公司: 你（单位）于2021年7月22日向本机关提出的树木移植审批的申请，经审查，符合法定条件、标准，根据《中华人民共和国行政许可法》的规定，本机关决定:准予你（单位）行政许可。,苏州市园林和绿化管理局
36459,准予许可决定书,苏州市姑苏区沧浪新城综合行政执法大队: 你（单位）于2021年7月22日向本机关提出的树木移植审批的申请，经审查，符合法定条件、标准，根据《中华人民共和国行政许可法》的规定，本机关决定:准予你（单位）行政许可。,苏州市园林和绿化管理局
